"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO102_22_V4_6813","08:15:00","08:15:00","180","8","0","0"
"GO102_22_V4_6813","08:18:00","08:18:00","122","9","0","0"
"GO102_22_V4_6813","08:20:00","08:20:00","119","10","0","0"
"GO102_22_V4_6813","08:27:00","08:28:00","102","11","0","0"
"GO102_22_V4_6813","08:35:00","08:35:00","214","12","0","0"
"GO102_22_V4_6813","08:46:00","08:46:00","349","13","0","0"
"GO102_22_V4_6814","07:51:00","07:51:00","349","1","0","0"
"GO102_22_V4_6814","08:02:00","08:02:00","214","2","0","0"
"GO102_22_V4_6814","08:11:00","08:12:00","102","3","0","0"
"GO102_22_V4_6814","08:18:00","08:18:00","119","4","0","0"
"GO102_22_V4_6814","08:20:00","08:20:00","122","5","0","0"
"GO102_22_V4_6814","08:23:00","08:23:00","180","6","0","0"
"GO102_22_V4_6814","08:26:00","08:26:00","211","7","0","0"
"GO102_22_V4_6814","08:29:00","08:29:00","125","8","0","0"
"GO102_22_V4_6814","08:31:00","08:31:00","31","9","0","0"
"GO102_22_V4_6814","08:33:00","08:33:00","51","10","0","0"
"GO102_22_V4_6814","08:35:00","08:35:00","155","11","0","0"
"GO102_22_V4_6814","08:39:00","08:39:00","99","12","0","0"
"GO102_22_V4_6814","08:46:00","08:46:00","113","13","0","0"
"GO102_22_V4_6815","08:52:00","08:52:00","113","1","0","0"
"GO102_22_V4_6815","08:58:00","08:58:00","99","2","0","0"
"GO102_22_V4_6815","09:02:00","09:02:00","155","3","0","0"
"GO102_22_V4_6815","09:04:00","09:04:00","51","4","0","0"
"GO102_22_V4_6815","09:06:00","09:06:00","31","5","0","0"
"GO102_22_V4_6815","09:09:00","09:09:00","125","6","0","0"
"GO102_22_V4_6815","09:12:00","09:12:00","211","7","0","0"
"GO102_22_V4_6815","09:15:00","09:15:00","180","8","0","0"
"GO102_22_V4_6815","09:18:00","09:18:00","122","9","0","0"
"GO102_22_V4_6815","09:20:00","09:20:00","119","10","0","0"
"GO102_22_V4_6815","09:27:00","09:28:00","102","11","0","0"
"GO102_22_V4_6815","09:35:00","09:35:00","214","12","0","0"
"GO102_22_V4_6815","09:46:00","09:46:00","349","13","0","0"
"GO102_22_V4_6816","08:51:00","08:51:00","349","1","0","0"
"GO102_22_V4_6816","09:02:00","09:02:00","214","2","0","0"
"GO102_22_V4_6816","09:11:00","09:12:00","102","3","0","0"
"GO102_22_V4_6816","09:18:00","09:18:00","119","4","0","0"
"GO102_22_V4_6816","09:20:00","09:20:00","122","5","0","0"
"GO102_22_V4_6816","09:23:00","09:23:00","180","6","0","0"
"GO102_22_V4_6816","09:26:00","09:26:00","211","7","0","0"
"GO102_22_V4_6816","09:29:00","09:29:00","125","8","0","0"
"GO102_22_V4_6816","09:31:00","09:31:00","31","9","0","0"
"GO102_22_V4_6816","09:33:00","09:33:00","51","10","0","0"
"GO102_22_V4_6816","09:35:00","09:35:00","155","11","0","0"
"GO102_22_V4_6816","09:39:00","09:39:00","99","12","0","0"
"GO102_22_V4_6816","09:46:00","09:46:00","113","13","0","0"
"GO102_22_V4_6817","09:52:00","09:52:00","113","1","0","0"
"GO102_22_V4_6817","09:58:00","09:58:00","99","2","0","0"
"GO102_22_V4_6817","10:02:00","10:02:00","155","3","0","0"
"GO102_22_V4_6817","10:04:00","10:04:00","51","4","0","0"
"GO102_22_V4_6817","10:06:00","10:06:00","31","5","0","0"
"GO102_22_V4_6817","10:09:00","10:09:00","125","6","0","0"
"GO102_22_V4_6817","10:12:00","10:12:00","211","7","0","0"
"GO102_22_V4_6817","10:15:00","10:15:00","180","8","0","0"
"GO102_22_V4_6817","10:18:00","10:18:00","122","9","0","0"
"GO102_22_V4_6817","10:20:00","10:20:00","119","10","0","0"
"GO102_22_V4_6817","10:27:00","10:28:00","102","11","0","0"
"GO102_22_V4_6817","10:35:00","10:35:00","214","12","0","0"
"GO102_22_V4_6817","10:46:00","10:46:00","349","13","0","0"
"GO102_22_V4_6820","09:51:00","09:51:00","349","1","0","0"
"GO102_22_V4_6820","10:02:00","10:02:00","214","2","0","0"
"GO102_22_V4_6820","10:11:00","10:12:00","102","3","0","0"
"GO102_22_V4_6820","10:18:00","10:18:00","119","4","0","0"
"GO102_22_V4_6820","10:20:00","10:20:00","122","5","0","0"
"GO102_22_V4_6820","10:23:00","10:23:00","180","6","0","0"
"GO102_22_V4_6820","10:26:00","10:26:00","211","7","0","0"
"GO102_22_V4_6820","10:29:00","10:29:00","125","8","0","0"
"GO102_22_V4_6820","10:31:00","10:31:00","31","9","0","0"
"GO102_22_V4_6820","10:33:00","10:33:00","51","10","0","0"
"GO102_22_V4_6820","10:35:00","10:35:00","155","11","0","0"
"GO102_22_V4_6820","10:39:00","10:39:00","99","12","0","0"
"GO102_22_V4_6820","10:46:00","10:46:00","113","13","0","0"
"GO102_22_V4_6822","10:51:00","10:51:00","349","1","0","0"
"GO102_22_V4_6822","11:02:00","11:02:00","214","2","0","0"
"GO102_22_V4_6822","11:11:00","11:12:00","102","3","0","0"
"GO102_22_V4_6822","11:18:00","11:18:00","119","4","0","0"
"GO102_22_V4_6822","11:20:00","11:20:00","122","5","0","0"
"GO102_22_V4_6822","11:23:00","11:23:00","180","6","0","0"
"GO102_22_V4_6822","11:26:00","11:26:00","211","7","0","0"
"GO102_22_V4_6822","11:29:00","11:29:00","125","8","0","0"
"GO102_22_V4_6822","11:31:00","11:31:00","31","9","0","0"
"GO102_22_V4_6822","11:33:00","11:33:00","51","10","0","0"
"GO102_22_V4_6822","11:35:00","11:35:00","155","11","0","0"
"GO102_22_V4_6822","11:39:00","11:39:00","99","12","0","0"
"GO102_22_V4_6822","11:46:00","11:46:00","113","13","0","0"
"GO102_22_V4_6823","10:52:00","10:52:00","113","1","0","0"
"GO102_22_V4_6823","10:58:00","10:58:00","99","2","0","0"
"GO102_22_V4_6823","11:02:00","11:02:00","155","3","0","0"
"GO102_22_V4_6823","11:04:00","11:04:00","51","4","0","0"
"GO102_22_V4_6823","11:06:00","11:06:00","31","5","0","0"
"GO102_22_V4_6823","11:09:00","11:09:00","125","6","0","0"
"GO102_22_V4_6823","11:12:00","11:12:00","211","7","0","0"
"GO102_22_V4_6823","11:15:00","11:15:00","180","8","0","0"
"GO102_22_V4_6823","11:18:00","11:18:00","122","9","0","0"
"GO102_22_V4_6823","11:20:00","11:20:00","119","10","0","0"
"GO102_22_V4_6823","11:27:00","11:28:00","102","11","0","0"
"GO102_22_V4_6823","11:35:00","11:35:00","214","12","0","0"
"GO102_22_V4_6823","11:46:00","11:46:00","349","13","0","0"
"GO102_22_V4_6824","11:51:00","11:51:00","349","1","0","0"
"GO102_22_V4_6824","12:02:00","12:02:00","214","2","0","0"
"GO102_22_V4_6824","12:11:00","12:12:00","102","3","0","0"
"GO102_22_V4_6824","12:18:00","12:18:00","119","4","0","0"
"GO102_22_V4_6824","12:20:00","12:20:00","122","5","0","0"
"GO102_22_V4_6824","12:23:00","12:23:00","180","6","0","0"
"GO102_22_V4_6824","12:26:00","12:26:00","211","7","0","0"
"GO102_22_V4_6824","12:29:00","12:29:00","125","8","0","0"
"GO102_22_V4_6824","12:31:00","12:31:00","31","9","0","0"
"GO102_22_V4_6824","12:33:00","12:33:00","51","10","0","0"
"GO102_22_V4_6824","12:35:00","12:35:00","155","11","0","0"
"GO102_22_V4_6824","12:39:00","12:39:00","99","12","0","0"
"GO102_22_V4_6824","12:46:00","12:46:00","113","13","0","0"
"GO102_22_V4_6825","11:52:00","11:52:00","113","1","0","0"
"GO102_22_V4_6825","11:58:00","11:58:00","99","2","0","0"
"GO102_22_V4_6825","12:02:00","12:02:00","155","3","0","0"
"GO102_22_V4_6825","12:04:00","12:04:00","51","4","0","0"
"GO102_22_V4_6825","12:06:00","12:06:00","31","5","0","0"
"GO102_22_V4_6825","12:09:00","12:09:00","125","6","0","0"
"GO102_22_V4_6825","12:12:00","12:12:00","211","7","0","0"
"GO102_22_V4_6825","12:15:00","12:15:00","180","8","0","0"
"GO102_22_V4_6825","12:18:00","12:18:00","122","9","0","0"
"GO102_22_V4_6825","12:20:00","12:20:00","119","10","0","0"
"GO102_22_V4_6825","12:27:00","12:28:00","102","11","0","0"
"GO102_22_V4_6825","12:35:00","12:35:00","214","12","0","0"
"GO102_22_V4_6825","12:46:00","12:46:00","349","13","0","0"
"GO102_22_V4_6852","12:52:00","12:52:00","349","1","0","0"
"GO102_22_V4_6852","13:03:00","13:03:00","214","2","0","0"
"GO102_22_V4_6852","13:12:00","13:13:00","102","3","0","0"
"GO102_22_V4_6852","13:18:00","13:18:00","119","4","0","0"
"GO102_22_V4_6852","13:20:00","13:20:00","122","5","0","0"
"GO102_22_V4_6852","13:23:00","13:23:00","180","6","0","0"
"GO102_22_V4_6852","13:26:00","13:26:00","211","7","0","0"
"GO102_22_V4_6852","13:29:00","13:29:00","125","8","0","0"
"GO102_22_V4_6852","13:31:00","13:31:00","31","9","0","0"
"GO102_22_V4_6852","13:33:00","13:33:00","51","10","0","0"
"GO102_22_V4_6852","13:35:00","13:35:00","155","11","0","0"
"GO102_22_V4_6852","13:39:00","13:39:00","99","12","0","0"
"GO102_22_V4_6852","13:46:00","13:46:00","113","13","0","0"
"GO102_22_V4_6853","12:52:00","12:52:00","113","1","0","0"
"GO102_22_V4_6853","12:58:00","12:58:00","99","2","0","0"
"GO102_22_V4_6853","13:02:00","13:02:00","155","3","0","0"
"GO102_22_V4_6853","13:04:00","13:04:00","51","4","0","0"
"GO102_22_V4_6853","13:06:00","13:06:00","31","5","0","0"
"GO102_22_V4_6853","13:09:00","13:09:00","125","6","0","0"
"GO102_22_V4_6853","13:12:00","13:12:00","211","7","0","0"
"GO102_22_V4_6853","13:15:00","13:15:00","180","8","0","0"
"GO102_22_V4_6853","13:18:00","13:18:00","122","9","0","0"
"GO102_22_V4_6853","13:20:00","13:20:00","119","10","0","0"
"GO102_22_V4_6853","13:27:00","13:28:00","102","11","0","0"
"GO102_22_V4_6853","13:35:00","13:35:00","214","12","0","0"
"GO102_22_V4_6853","13:46:00","13:46:00","349","13","0","0"
"GO102_22_V4_6854","13:52:00","13:52:00","349","1","0","0"
"GO102_22_V4_6854","14:03:00","14:03:00","214","2","0","0"
"GO102_22_V4_6854","14:12:00","14:13:00","102","3","0","0"
"GO102_22_V4_6854","14:18:00","14:18:00","119","4","0","0"
"GO102_22_V4_6854","14:20:00","14:20:00","122","5","0","0"
"GO102_22_V4_6854","14:23:00","14:23:00","180","6","0","0"
"GO102_22_V4_6854","14:26:00","14:26:00","211","7","0","0"
"GO102_22_V4_6854","14:29:00","14:29:00","125","8","0","0"
"GO102_22_V4_6854","14:31:00","14:31:00","31","9","0","0"
"GO102_22_V4_6854","14:33:00","14:33:00","51","10","0","0"
"GO102_22_V4_6854","14:35:00","14:35:00","155","11","0","0"
"GO102_22_V4_6854","14:39:00","14:39:00","99","12","0","0"
"GO102_22_V4_6854","14:46:00","14:46:00","113","13","0","0"
"GO102_22_V4_6855","13:52:00","13:52:00","113","1","0","0"
"GO102_22_V4_6855","13:58:00","13:58:00","99","2","0","0"
"GO102_22_V4_6855","14:02:00","14:02:00","155","3","0","0"
"GO102_22_V4_6855","14:04:00","14:04:00","51","4","0","0"
"GO102_22_V4_6855","14:06:00","14:06:00","31","5","0","0"
"GO102_22_V4_6855","14:09:00","14:09:00","125","6","0","0"
"GO102_22_V4_6855","14:12:00","14:12:00","211","7","0","0"
"GO102_22_V4_6855","14:15:00","14:15:00","180","8","0","0"
"GO102_22_V4_6855","14:18:00","14:18:00","122","9","0","0"
"GO102_22_V4_6855","14:20:00","14:20:00","119","10","0","0"
"GO102_22_V4_6855","14:27:00","14:28:00","102","11","0","0"
"GO102_22_V4_6855","14:35:00","14:35:00","214","12","0","0"
"GO102_22_V4_6855","14:46:00","14:46:00","349","13","0","0"
"GO102_22_V4_6856","14:52:00","14:52:00","349","1","0","0"
"GO102_22_V4_6856","15:03:00","15:03:00","214","2","0","0"
"GO102_22_V4_6856","15:12:00","15:13:00","102","3","0","0"
"GO102_22_V4_6856","15:18:00","15:18:00","119","4","0","0"
"GO102_22_V4_6856","15:20:00","15:20:00","122","5","0","0"
"GO102_22_V4_6856","15:23:00","15:23:00","180","6","0","0"
"GO102_22_V4_6856","15:26:00","15:26:00","211","7","0","0"
"GO102_22_V4_6856","15:29:00","15:29:00","125","8","0","0"
"GO102_22_V4_6856","15:31:00","15:31:00","31","9","0","0"
"GO102_22_V4_6856","15:33:00","15:33:00","51","10","0","0"
"GO102_22_V4_6856","15:35:00","15:35:00","155","11","0","0"
"GO102_22_V4_6856","15:39:00","15:39:00","99","12","0","0"
"GO102_22_V4_6856","15:46:00","15:46:00","113","13","0","0"
"GO102_22_V4_6857","14:52:00","14:52:00","113","1","0","0"
"GO102_22_V4_6857","14:58:00","14:58:00","99","2","0","0"
"GO102_22_V4_6857","15:02:00","15:02:00","155","3","0","0"
"GO102_22_V4_6857","15:04:00","15:04:00","51","4","0","0"
"GO102_22_V4_6857","15:06:00","15:06:00","31","5","0","0"
"GO102_22_V4_6857","15:09:00","15:09:00","125","6","0","0"
"GO102_22_V4_6857","15:12:00","15:12:00","211","7","0","0"
"GO102_22_V4_6857","15:15:00","15:15:00","180","8","0","0"
"GO102_22_V4_6857","15:18:00","15:18:00","122","9","0","0"
"GO102_22_V4_6857","15:20:00","15:20:00","119","10","0","0"
"GO102_22_V4_6857","15:27:00","15:28:00","102","11","0","0"
"GO102_22_V4_6857","15:35:00","15:35:00","214","12","0","0"
"GO102_22_V4_6857","15:46:00","15:46:00","349","13","0","0"
"GO102_22_V4_6860","15:52:00","15:52:00","349","1","0","0"
"GO102_22_V4_6860","16:03:00","16:03:00","214","2","0","0"
"GO102_22_V4_6860","16:12:00","16:13:00","102","3","0","0"
"GO102_22_V4_6860","16:18:00","16:18:00","119","4","0","0"
"GO102_22_V4_6860","16:20:00","16:20:00","122","5","0","0"
"GO102_22_V4_6860","16:23:00","16:23:00","180","6","0","0"
"GO102_22_V4_6860","16:26:00","16:26:00","211","7","0","0"
"GO102_22_V4_6860","16:29:00","16:29:00","125","8","0","0"
"GO102_22_V4_6860","16:31:00","16:31:00","31","9","0","0"
"GO102_22_V4_6860","16:33:00","16:33:00","51","10","0","0"
"GO102_22_V4_6860","16:35:00","16:35:00","155","11","0","0"
"GO102_22_V4_6860","16:39:00","16:39:00","99","12","0","0"
"GO102_22_V4_6860","16:46:00","16:46:00","113","13","0","0"
"GO102_22_V4_6862","16:52:00","16:52:00","349","1","0","0"
"GO102_22_V4_6862","17:03:00","17:03:00","214","2","0","0"
"GO102_22_V4_6862","17:12:00","17:13:00","102","3","0","0"
"GO102_22_V4_6862","17:18:00","17:18:00","119","4","0","0"
"GO102_22_V4_6862","17:20:00","17:20:00","122","5","0","0"
"GO102_22_V4_6862","17:23:00","17:23:00","180","6","0","0"
"GO102_22_V4_6862","17:26:00","17:26:00","211","7","0","0"
"GO102_22_V4_6862","17:29:00","17:29:00","125","8","0","0"
"GO102_22_V4_6862","17:31:00","17:31:00","31","9","0","0"
"GO102_22_V4_6862","17:33:00","17:33:00","51","10","0","0"
"GO102_22_V4_6862","17:35:00","17:35:00","155","11","0","0"
"GO102_22_V4_6862","17:39:00","17:39:00","99","12","0","0"
"GO102_22_V4_6862","17:46:00","17:46:00","113","13","0","0"
"GO102_22_V4_6863","15:52:00","15:52:00","113","1","0","0"
"GO102_22_V4_6863","15:58:00","15:58:00","99","2","0","0"
"GO102_22_V4_6863","16:02:00","16:02:00","155","3","0","0"
"GO102_22_V4_6863","16:04:00","16:04:00","51","4","0","0"
"GO102_22_V4_6863","16:06:00","16:06:00","31","5","0","0"
"GO102_22_V4_6863","16:09:00","16:09:00","125","6","0","0"
"GO102_22_V4_6863","16:12:00","16:12:00","211","7","0","0"
"GO102_22_V4_6863","16:15:00","16:15:00","180","8","0","0"
"GO102_22_V4_6863","16:18:00","16:18:00","122","9","0","0"
"GO102_22_V4_6863","16:20:00","16:20:00","119","10","0","0"
"GO102_22_V4_6863","16:27:00","16:28:00","102","11","0","0"
"GO102_22_V4_6863","16:35:00","16:35:00","214","12","0","0"
"GO102_22_V4_6863","16:46:00","16:46:00","349","13","0","0"
"GO102_22_V4_6865","16:52:00","16:52:00","113","1","0","0"
"GO102_22_V4_6865","16:58:00","16:58:00","99","2","0","0"
"GO102_22_V4_6865","17:02:00","17:02:00","155","3","0","0"
"GO102_22_V4_6865","17:04:00","17:04:00","51","4","0","0"
"GO102_22_V4_6865","17:06:00","17:06:00","31","5","0","0"
"GO102_22_V4_6865","17:09:00","17:09:00","125","6","0","0"
"GO102_22_V4_6865","17:12:00","17:12:00","211","7","0","0"
"GO102_22_V4_6865","17:15:00","17:15:00","180","8","0","0"
"GO102_22_V4_6865","17:18:00","17:18:00","122","9","0","0"
"GO102_22_V4_6865","17:20:00","17:20:00","119","10","0","0"
"GO102_22_V4_6865","17:27:00","17:28:00","102","11","0","0"
"GO102_22_V4_6865","17:35:00","17:35:00","214","12","0","0"
"GO102_22_V4_6865","17:46:00","17:46:00","349","13","0","0"
"GO102_22_V4_6866","17:52:00","17:52:00","349","1","0","0"
"GO102_22_V4_6866","18:03:00","18:03:00","214","2","0","0"
"GO102_22_V4_6866","18:12:00","18:13:00","102","3","0","0"
"GO102_22_V4_6866","18:18:00","18:18:00","119","4","0","0"
"GO102_22_V4_6866","18:20:00","18:20:00","122","5","0","0"
"GO102_22_V4_6866","18:23:00","18:23:00","180","6","0","0"
"GO102_22_V4_6866","18:26:00","18:26:00","211","7","0","0"
"GO102_22_V4_6866","18:29:00","18:29:00","125","8","0","0"
"GO102_22_V4_6866","18:31:00","18:31:00","31","9","0","0"
"GO102_22_V4_6866","18:33:00","18:33:00","51","10","0","0"
"GO102_22_V4_6866","18:35:00","18:35:00","155","11","0","0"
"GO102_22_V4_6866","18:39:00","18:39:00","99","12","0","0"
"GO102_22_V4_6866","18:46:00","18:46:00","113","13","0","0"
"GO102_22_V4_6867","17:52:00","17:52:00","113","1","0","0"
"GO102_22_V4_6867","17:58:00","17:58:00","99","2","0","0"
"GO102_22_V4_6867","18:02:00","18:02:00","155","3","0","0"
"GO102_22_V4_6867","18:04:00","18:04:00","51","4","0","0"
"GO102_22_V4_6867","18:06:00","18:06:00","31","5","0","0"
"GO102_22_V4_6867","18:09:00","18:09:00","125","6","0","0"
"GO102_22_V4_6867","18:12:00","18:12:00","211","7","0","0"
"GO102_22_V4_6867","18:15:00","18:15:00","180","8","0","0"
"GO102_22_V4_6867","18:18:00","18:18:00","122","9","0","0"
"GO102_22_V4_6867","18:20:00","18:20:00","119","10","0","0"
"GO102_22_V4_6867","18:27:00","18:28:00","102","11","0","0"
"GO102_22_V4_6867","18:35:00","18:35:00","214","12","0","0"
"GO102_22_V4_6867","18:46:00","18:46:00","349","13","0","0"
"GO102_22_V4_6868","18:52:00","18:52:00","349","1","0","0"
"GO102_22_V4_6868","19:03:00","19:03:00","214","2","0","0"
"GO102_22_V4_6868","19:12:00","19:13:00","102","3","0","0"
"GO102_22_V4_6868","19:18:00","19:18:00","119","4","0","0"
"GO102_22_V4_6868","19:20:00","19:20:00","122","5","0","0"
"GO102_22_V4_6868","19:23:00","19:23:00","180","6","0","0"
"GO102_22_V4_6868","19:26:00","19:26:00","211","7","0","0"
"GO102_22_V4_6868","19:29:00","19:29:00","125","8","0","0"
"GO102_22_V4_6868","19:31:00","19:31:00","31","9","0","0"
"GO102_22_V4_6868","19:33:00","19:33:00","51","10","0","0"
"GO102_22_V4_6868","19:35:00","19:35:00","155","11","0","0"
"GO102_22_V4_6868","19:39:00","19:39:00","99","12","0","0"
"GO102_22_V4_6868","19:46:00","19:46:00","113","13","0","0"
"GO102_22_V4_6872","19:52:00","19:52:00","349","1","0","0"
"GO102_22_V4_6872","20:03:00","20:03:00","214","2","0","0"
"GO102_22_V4_6872","20:12:00","20:13:00","102","3","0","0"
"GO102_22_V4_6872","20:18:00","20:18:00","119","4","0","0"
"GO102_22_V4_6872","20:20:00","20:20:00","122","5","0","0"
"GO102_22_V4_6872","20:23:00","20:23:00","180","6","0","0"
"GO102_22_V4_6872","20:26:00","20:26:00","211","7","0","0"
"GO102_22_V4_6872","20:29:00","20:29:00","125","8","0","0"
"GO102_22_V4_6872","20:31:00","20:31:00","31","9","0","0"
"GO102_22_V4_6872","20:33:00","20:33:00","51","10","0","0"
"GO102_22_V4_6872","20:35:00","20:35:00","155","11","0","0"
"GO102_22_V4_6872","20:39:00","20:39:00","99","12","0","0"
"GO102_22_V4_6872","20:46:00","20:46:00","113","13","0","0"
"GO102_22_V4_6873","18:52:00","18:52:00","113","1","0","0"
"GO102_22_V4_6873","18:58:00","18:58:00","99","2","0","0"
"GO102_22_V4_6873","19:02:00","19:02:00","155","3","0","0"
"GO102_22_V4_6873","19:04:00","19:04:00","51","4","0","0"
"GO102_22_V4_6873","19:06:00","19:06:00","31","5","0","0"
"GO102_22_V4_6873","19:09:00","19:09:00","125","6","0","0"
"GO102_22_V4_6873","19:12:00","19:12:00","211","7","0","0"
"GO102_22_V4_6873","19:15:00","19:15:00","180","8","0","0"
"GO102_22_V4_6873","19:18:00","19:18:00","122","9","0","0"
"GO102_22_V4_6873","19:20:00","19:20:00","119","10","0","0"
"GO102_22_V4_6873","19:27:00","19:28:00","102","11","0","0"
"GO102_22_V4_6873","19:35:00","19:35:00","214","12","0","0"
"GO102_22_V4_6873","19:46:00","19:46:00","349","13","0","0"
"GO102_22_V4_6874","20:52:00","20:52:00","349","1","0","0"
"GO102_22_V4_6874","21:03:00","21:03:00","214","2","0","0"
"GO102_22_V4_6874","21:12:00","21:13:00","102","3","0","0"
"GO102_22_V4_6874","21:18:00","21:18:00","119","4","0","0"
"GO102_22_V4_6874","21:20:00","21:20:00","122","5","0","0"
"GO102_22_V4_6874","21:23:00","21:23:00","180","6","0","0"
"GO102_22_V4_6874","21:26:00","21:26:00","211","7","0","0"
"GO102_22_V4_6874","21:29:00","21:29:00","125","8","0","0"
"GO102_22_V4_6874","21:31:00","21:31:00","31","9","0","0"
"GO102_22_V4_6874","21:33:00","21:33:00","51","10","0","0"
"GO102_22_V4_6874","21:35:00","21:35:00","155","11","0","0"
"GO102_22_V4_6874","21:39:00","21:39:00","99","12","0","0"
"GO102_22_V4_6874","21:46:00","21:46:00","113","13","0","0"
"GO102_22_V4_6875","19:52:00","19:52:00","113","1","0","0"
"GO102_22_V4_6875","19:58:00","19:58:00","99","2","0","0"
"GO102_22_V4_6875","20:02:00","20:02:00","155","3","0","0"
"GO102_22_V4_6875","20:04:00","20:04:00","51","4","0","0"
"GO102_22_V4_6875","20:06:00","20:06:00","31","5","0","0"
"GO102_22_V4_6875","20:09:00","20:09:00","125","6","0","0"
"GO102_22_V4_6875","20:12:00","20:12:00","211","7","0","0"
"GO102_22_V4_6875","20:15:00","20:15:00","180","8","0","0"
"GO102_22_V4_6875","20:18:00","20:18:00","122","9","0","0"
"GO102_22_V4_6875","20:20:00","20:20:00","119","10","0","0"
"GO102_22_V4_6875","20:27:00","20:28:00","102","11","0","0"
"GO102_22_V4_6875","20:35:00","20:35:00","214","12","0","0"
"GO102_22_V4_6875","20:46:00","20:46:00","349","13","0","0"
"GO102_22_V4_6876","21:52:00","21:52:00","349","1","0","0"
"GO102_22_V4_6876","22:03:00","22:03:00","214","2","0","0"
"GO102_22_V4_6876","22:12:00","22:13:00","102","3","0","0"
"GO102_22_V4_6876","22:18:00","22:18:00","119","4","0","0"
"GO102_22_V4_6876","22:20:00","22:20:00","122","5","0","0"
"GO102_22_V4_6876","22:23:00","22:23:00","180","6","0","0"
"GO102_22_V4_6876","22:26:00","22:26:00","211","7","0","0"
"GO102_22_V4_6876","22:29:00","22:29:00","125","8","0","0"
"GO102_22_V4_6876","22:31:00","22:31:00","31","9","0","0"
"GO102_22_V4_6876","22:33:00","22:33:00","51","10","0","0"
"GO102_22_V4_6876","22:35:00","22:35:00","155","11","0","0"
"GO102_22_V4_6876","22:39:00","22:39:00","99","12","0","0"
"GO102_22_V4_6876","22:46:00","22:46:00","113","13","0","0"
